0.0338233, 0.00868037, 0.0088337
0.0323916, 0.00928015, 0.00683325
0.0324705, 0.00905261, 0.00708844
0.0346746, 0.0100699, 0.00837762
0.032896, 0.00958178, 0.0101596
0.0355339, 0.0100752, 0.0139904
0.0340454, 0.00961108, 0.0137229
0.0327104, 0.00924548, 0.0121855
0.034585, 0.00935984, 0.0113249
0.0349592, 0.0104815, 0.0131737
0.0364667, 0.0100139, 0.0141553
0.0339872, 0.00940974, 0.0133954
0.0343666, 0.010161, 0.0118637
0.0334908, 0.00949333, 0.0128327
0.0334069, 0.00989764, 0.014509
0.0337257, 0.00964964, 0.0134274
0.0336061, 0.00937509, 0.013152
0.0344458, 0.0100839, 0.0126391
0.0340269, 0.00947504, 0.00977617
0.0365681, 0.00906985, 0.00901358
0.0335061, 0.0109082, 0.00949704
0.033394, 0.01191, 0.00713916
0.033176, 0.0126381, 0.00832333
0.0325915, 0.00843166, 0.0100232
0.0341027, 0.00881646, 0.0125377
0.0340251, 0.00970019, 0.0138245
0.0345436, 0.00954148, 0.0137353
0.0345568, 0.00914, 0.011092
0.035646, 0.0092911, 0.0109109
0.0353774, 0.00875885, 0.00749237
0.0340337, 0.0142092, 0.00954251
0.0340722, 0.0130812, 0.0097351
0.0337738, 0.0126431, 0.00738404
0.0351487, 0.010762, 0.00953707
0.0336073, 0.00849454, 0.00803721
0.0336231, 0.00982705, 0.0081808
0.0352969, 0.0150318, 0.0088032
0.0338121, 0.0146672, 0.00788866
0.0340473, 0.00901397, 0.0108895
0.0346232, 0.0162659, 0.00705105
0.0330608, 0.00764771, 0.00658793
0.0329646, 0.0115702, 0.00670723
0.0331342, 0.00742922, 0.0104999
0.033439, 0.00774643, 0.00686095
0.0326792, 0.00993525, 0.00716008
0.0329952, 0.00757878, 0.00632572
0.0324029, 0.0111241, 0.00684597
0.0331063, 0.00765645, 0.00864093
0.0335231, 0.00797687, 0.0067045
0.0333694, 0.0077034, 0.00901917
0.0335541, 0.00782465, 0.00671996
0.0325523, 0.00916233, 0.00622464
0.0324921, 0.0086493, 0.00624765
0.0330102, 0.010566, 0.00615826
0.0328645, 0.00740707, 0.00619895
0.0323753, 0.0105761, 0.00690421
0.0325112, 0.00741975, 0.0059522
0.0332349, 0.01109, 0.00695317
0.0330526, 0.00711052, 0.00903183
0.0330198, 0.00913305, 0.00611737
0.0325952, 0.00721667, 0.01144
0.0337031, 0.0075305, 0.00609243
0.0331428, 0.0082165, 0.00788579
0.0336346, 0.00718883, 0.00630573
0.0327487, 0.00909694, 0.00666245
0.0329916, 0.00708818, 0.00605391
0.0327974, 0.00679961, 0.00583405
0.03434, 0.0069346, 0.00585737
0.0327004, 0.00691024, 0.00651989
0.0327667, 0.00918034, 0.00605812
0.0334537, 0.00701958, 0.00684003
0.0323951, 0.00982101, 0.00585234
0.0328501, 0.00825223, 0.00608524
0.0327334, 0.0104774, 0.00601431
0.0327408, 0.00693594, 0.00586546
0.033449, 0.00676332, 0.00804232
0.0336113, 0.00691923, 0.00590554
0.0327086, 0.00676361, 0.00975826
0.0332532, 0.00665473, 0.00548227
0.0323012, 0.00682775, 0.00631879
0.0331631, 0.0105046, 0.00609951
0.0338571, 0.00713462, 0.00597603
0.0332806, 0.00901543, 0.00550731
0.0339809, 0.006593, 0.00525589
0.0324842, 0.0064307, 0.00951518
0.0351079, 0.00635991, 0.00621293
0.0331537, 0.00639731, 0.00935298
0.0325667, 0.00787988, 0.00561748
0.0326069, 0.00641071, 0.00508689
0.0327076, 0.00640958, 0.00780968
0.034332, 0.00702565, 0.00620097
0.0332172, 0.00668802, 0.00949331
0.0326034, 0.00774477, 0.0054957
0.0324601, 0.00642949, 0.00495392
0.0323999, 0.00617918, 0.00880151
0.0321658, 0.00916207, 0.00527649
0.0328398, 0.0061543, 0.0048828
0.03245, 0.00559853, 0.00706707
0.0329842, 0.0102776, 0.00534072
0.0330987, 0.00603262, 0.00477122
0.0326387, 0.00700637, 0.00927174
0.0330089, 0.00561862, 0.00473701
0.0331913, 0.00590577, 0.00469318
0.0327344, 0.00563831, 0.0047222
0.03267, 0.00590626, 0.00733439
0.0324235, 0.00702256, 0.00634153
0.0326794, 0.0060655, 0.00480328
0.0324358, 0.00575298, 0.00921387
0.0329326, 0.00808515, 0.00480947
0.0327985, 0.00542041, 0.0047073
0.0323289, 0.00612683, 0.00538272
0.032179, 0.00659123, 0.00658913
0.0328259, 0.00644995, 0.00545916
0.0323548, 0.00557155, 0.00466539
0.0328705, 0.00607129, 0.00697568
0.0332095, 0.00843786, 0.004956
0.0342024, 0.00561611, 0.00480741
0.0329116, 0.00532113, 0.00432928
0.0329416, 0.00516394, 0.00646124
0.0325883, 0.00828615, 0.00469161
0.0333335, 0.00561641, 0.00451015
0.0332368, 0.00538848, 0.00444599
0.0328739, 0.00540036, 0.00541068
0.033096, 0.00537175, 0.0061931
0.0322741, 0.00603663, 0.00422356
0.0328119, 0.00675284, 0.0042591
0.0327561, 0.0050201, 0.00494672
0.0323556, 0.00495879, 0.0047567
0.0327916, 0.00504888, 0.00440024
0.0325518, 0.00861574, 0.00462377
0.0343306, 0.00530357, 0.00420513
0.0330111, 0.00544226, 0.00414531
0.0324938, 0.00488036, 0.00427212
0.0323562, 0.00480093, 0.00590696
0.0324191, 0.00480787, 0.00601995
0.0325549, 0.00841561, 0.00537897
0.0337971, 0.0047449, 0.00419746
0.0323804, 0.00480697, 0.00433688
0.0321216, 0.00473124, 0.00396914
0.0326859, 0.00488668, 0.00453436
0.0331377, 0.00486207, 0.00769671
0.0326581, 0.00871572, 0.00454658
0.0338728, 0.00534503, 0.00425981
0.0325543, 0.00508978, 0.00404408
0.0324765, 0.00506722, 0.00396471
0.0325653, 0.00466713, 0.00386738
0.0336048, 0.00451239, 0.00863871
0.0326072, 0.00506448, 0.00586526
0.0320463, 0.0076981, 0.00397255
0.0343717, 0.00592849, 0.00382675
0.0328196, 0.00485318, 0.0039541
0.03232, 0.00450111, 0.00378098
0.0327027, 0.00477662, 0.00474602
0.0331728, 0.00473797, 0.00679924
0.0323159, 0.00667602, 0.00469426
0.0325693, 0.00789776, 0.00380015
0.0324921, 0.00559999, 0.00376516
0.0329106, 0.00430551, 0.00380689
0.0334622, 0.00438234, 0.0037175
0.0329625, 0.0044788, 0.00403388
0.0328955, 0.00420506, 0.00353359
0.0324051, 0.00436111, 0.00358039
0.0336042, 0.00470764, 0.00376064
0.0326059, 0.00435534, 0.00363327
0.0332061, 0.00428962, 0.0056802
0.0326465, 0.00413441, 0.00618397
0.0326082, 0.00424484, 0.00352772
0.0321667, 0.00436221, 0.00548944
0.0325796, 0.00725264, 0.0035229
0.0327394, 0.0040328, 0.00382813
0.0329583, 0.00498015, 0.00362992
0.03353, 0.00560785, 0.00392596
0.0334755, 0.00403224, 0.00361106
0.0333652, 0.00422753, 0.00350348
0.0330286, 0.00402862, 0.00351867
0.0332068, 0.00395096, 0.00347069
0.0327229, 0.0039305, 0.00332134
0.0324987, 0.00391509, 0.00318248
0.0335606, 0.00389616, 0.00337098
0.0334371, 0.00414277, 0.00331367
0.0334813, 0.00482903, 0.00314721
0.0331231, 0.00424846, 0.00310108
0.0333229, 0.0039069, 0.00320672
0.03334, 0.00383132, 0.00317061
0.0332749, 0.00373471, 0.00315556
0.0336451, 0.00374708, 0.0030946
0.0332614, 0.00365775, 0.00311039
0.0338581, 0.00365383, 0.00302476
0.0324144, 0.00360609, 0.00367211
0.0325908, 0.00354846, 0.00321403
0.0330205, 0.00362657, 0.0031347
0.0322907, 0.00372832, 0.00303694
0.0329193, 0.00371721, 0.00289288
0.0327582, 0.00350493, 0.00288295
0.0325539, 0.00631425, 0.00291451
0.0337078, 0.00345658, 0.00327064
0.0320204, 0.00351828, 0.00448515
0.0324157, 0.00340504, 0.00551279
0.0327223, 0.00337512, 0.00549965
0.0324112, 0.00348031, 0.00530922
0.032712, 0.00335566, 0.00295503
0.0321862, 0.00328422, 0.00329037
0.0324594, 0.00350357, 0.00278548
0.0330997, 0.00336507, 0.0028364
0.0325488, 0.00341961, 0.00326413
0.0330232, 0.00335137, 0.00467971
0.0339202, 0.00332325, 0.00337548
0.0331586, 0.00339166, 0.00263396
0.0328686, 0.00487669, 0.00264222
0.032408, 0.00382365, 0.00396594
0.0325726, 0.00307803, 0.00455917
0.0329111, 0.0031335, 0.0049865
0.0324779, 0.00307594, 0.00312755
0.032238, 0.00304704, 0.00257507
0.0323768, 0.00310563, 0.00314925
0.033837, 0.00305216, 0.00264695
0.0316057, 0.00406189, 0.00307446
0.0324358, 0.00450026, 0.00300153
0.0325445, 0.00321013, 0.00527032
0.0336657, 0.00303399, 0.0052639
0.0323662, 0.00288078, 0.00296955
0.0323354, 0.00289648, 0.00242832
0.0330903, 0.00279583, 0.00293161
0.0330746, 0.00292154, 0.0026018
0.0321294, 0.00470619, 0.00237483
0.0323098, 0.00284328, 0.00399185
0.0326599, 0.00279534, 0.00483868
0.0325894, 0.00285578, 0.00249575
0.0325425, 0.00281305, 0.00260203
0.033295, 0.00267019, 0.00293037
0.0346298, 0.00275061, 0.00297975
0.0323856, 0.00323942, 0.00239689
0.0323566, 0.00282308, 0.00350804
0.032406, 0.00258309, 0.00296479
0.032697, 0.00262711, 0.00293116
0.0327913, 0.00259356, 0.00275923
0.0345311, 0.00269105, 0.00237664
0.0320529, 0.0040952, 0.00225872
0.0323157, 0.00250264, 0.0051245
0.0322445, 0.00241615, 0.00258179
0.0324498, 0.00252848, 0.00286111
0.0336844, 0.00241117, 0.00278137
0.0329039, 0.00382345, 0.00211843
0.0323118, 0.00257237, 0.0052809
0.0325151, 0.00234645, 0.00229577
0.0329137, 0.0023606, 0.00234145
0.0330596, 0.00264772, 0.00195527
0.0326875, 0.00239284, 0.00361321
0.0332886, 0.00220025, 0.00246791
0.0328922, 0.00231205, 0.00226974
0.0334293, 0.00228061, 0.00227242
0.0326819, 0.00295092, 0.00182273
0.0322312, 0.00218664, 0.00439366
0.0327875, 0.00213393, 0.00229019
0.0325265, 0.00220657, 0.00204026
0.032764, 0.00280504, 0.00176557
0.0324368, 0.00212099, 0.00371086
0.0323574, 0.00210003, 0.00227061
0.0332284, 0.00214075, 0.00328983
0.0366375, 0.00243954, 0.00236938
0.0332399, 0.00205215, 0.00211791
0.0324723, 0.00206008, 0.00368737
0.0322079, 0.00191842, 0.00209525
0.0327463, 0.00193086, 0.00158208
0.0327293, 0.00313279, 0.00195626
0.0326575, 0.0019058, 0.00181958
0.0323933, 0.00184292, 0.0018032
0.0339865, 0.00187677, 0.00173953
0.0318174, 0.00179535, 0.00332552
0.033109, 0.00182796, 0.00158702
0.0331569, 0.00179595, 0.00203866
0.0326676, 0.00244243, 0.00165055
0.0330073, 0.00175119, 0.00161922
0.0322339, 0.00166712, 0.00131726
0.0328683, 0.00163755, 0.00181016
0.032106, 0.00157437, 0.00132338
0.032518, 0.00160064, 0.00131468
0.0343071, 0.00161185, 0.00153346
0.0331299, 0.00150955, 0.00332753
0.0327184, 0.0015893, 0.00121966
0.0330754, 0.00142439, 0.00135233
0.0321029, 0.00135869, 0.00312628
0.0323509, 0.00135111, 0.00110029
0.033951, 0.00128693, 0.00101839
0.0328236, 0.00142903, 0.00104259
0.0326012, 0.00124108, 0.00102734
0.032204, 0.00193247, 0.00218634
0.0332086, 0.00111391, 0.000907506
0.0327134, 0.00107203, 0.000858204
0.0317983, 0.00107703, 0.00147396
0.0328811, 0.000997604, 0.000822373
0.0345166, 0.000906201, 0.000737919
0.0316698, 0.000850434, 0.000672558
0.0325973, 0.000793226, 0.000628726
0.0324546, 0.000741582, 0.000798989
0.0324817, 0.000658883, 0.000524791
0.0320783, 0.00119061, 0.000517763
0.032172, 0.000528693, 0.0004089
0.0325121, 0.000515341, 0.000385421
0.0321986, 0.000340859, 0.000322448
