10560,239976,160792
80000,239952,160776
80000,239928,160760
80000,239904,160744
80000,239880,160728
80000,239856,160712
80000,239832,160696
80000,239808,160680
80000,239784,160664
80000,239760,160648
80000,239736,160632
80000,239712,160616
80000,239688,160600
80000,239664,160584
80000,239640,160568
80000,239616,160552
80000,239592,160536
80000,239568,160520
80000,239544,160504
80000,239520,160488
80000,239496,160472
80000,239472,160456
80000,239448,160440
80000,239424,160424
80000,239400,160408
80000,239376,160392
80000,239352,160376
80000,239328,160360
80000,239304,160344
80000,239280,160328
80000,239256,160312
80000,239232,160296
80000,239208,160280
80000,239184,160264
80000,239160,160248
80000,239136,160232
80000,239112,160216
80000,239088,160200
80000,239064,160184
80000,239040,160168
80000,239016,160152
80000,238992,160136
80000,238968,160120
80000,238944,160104
80000,238920,160088
80000,238896,160072
80000,238872,160056
80000,238848,160040
80000,238824,160024
80000,238800,160008
80000,238776,159992
80000,238752,159976
80000,238728,159960
80000,238704,159944
80000,238680,159928
80000,238656,159912
80000,238632,159896
80000,238608,159880
80000,238584,159864
80000,238560,159848
80000,238536,159832
80000,238512,159816
80000,238488,159800
80000,238464,159784
80000,238440,159768
80000,238416,159752
80000,238392,159736
80000,238368,159720
80000,238344,159704
80000,238320,159688
80000,238296,159672
80000,238272,159656
80000,238248,159640
80000,238224,159624
80000,238200,159608
80000,238176,159592
80000,238152,159576
80000,238128,159560
80000,238104,159544
80000,238080,159528
80000,238056,159512
80000,238032,159496
80000,238008,159480
80000,237984,159464
80000,237960,159448
80000,237936,159432
80000,237912,159416
80000,237888,159400
80000,237864,159384
80000,237840,159368
80000,237816,159352
80000,237792,159336
80000,237768,159320
80000,237744,159304
80000,237720,159288
80000,237696,159272
80000,237672,159256
80000,237648,159240
80000,237624,159224
80000,237600,159208
80000,237576,159192
80000,237552,159176
80000,237528,159160
80000,237504,159144
80000,237480,159128
80000,237456,159112
80000,237432,159096
80000,237408,159080
80000,237384,159064
80000,237360,159048
80000,237336,159032
80000,237312,159016
80000,237288,159000
80000,237264,158984
80000,237240,158968
80000,237216,158952
80000,237192,158936
80000,237168,158920
80000,237144,158904
80000,237120,158888
80000,237096,158872
80000,237072,158856
80000,237048,158840
80000,237024,158824
80000,237000,158808
80000,236976,158792
80000,236952,158776
80000,236928,158760
80000,236904,158744
80000,236880,158728
80000,236856,158712
80000,236832,158696
80000,236808,158680
80000,236784,158664
80000,236760,158648
80000,236736,158632
80000,236712,158616
80000,236688,158600
80000,236664,158584
80000,236640,158568
80000,236616,158552
80000,236592,158536
80000,236568,158520
80000,236544,158504
80000,236520,158488
80000,236496,158472
80000,236472,158456
80000,236448,158440
80000,236424,158424
80000,236400,158408
80000,236376,158392
80000,236352,158376
80000,236328,158360
80000,236304,158344
80000,236280,158328
80000,236256,158312
80000,236232,158296
80000,236208,158280
80000,236184,158264
80000,236160,158248
80000,236136,158232
80000,236112,158216
80000,236088,158200
80000,236064,158184
80000,236040,158168
80000,236016,158152
80000,235992,158136
80000,235968,158120
80000,235944,158104
80000,235920,158088
80000,235896,158072
80000,235872,158056
80000,235848,158040
80000,235824,158024
80000,235800,158008
80000,235776,157992
80000,235752,157976
80000,235728,157960
80000,235704,157944
80000,235680,157928
80000,235656,157912
80000,235632,157896
80000,235608,157880
80000,235584,157864
80000,235560,157848
80000,235536,157832
80000,235512,157816
80000,235488,157800
80000,235464,157784
80000,235440,157768
80000,235416,157752
80000,235392,157736
80000,235368,157720
80000,235344,157704
80000,235320,157688
80000,235296,157672
80000,235272,157656
80000,235248,157640
80000,235224,157624
80000,235200,157608
80000,235176,157592
80000,235152,157576
80000,235128,157560
80000,235104,157544
80000,235080,157528
80000,235056,157512
80000,235032,157496
80000,235008,157480
80000,234984,157464
80000,234960,157448
80000,234936,157432
80000,234912,157416
80000,234888,157400
80000,234864,157384
80000,234840,157368
80000,234816,157352
80000,234792,157336
80000,234768,157320
80000,234744,157304
80000,234720,157288
80000,234696,157272
80000,234672,157256
80000,234648,157240
80000,234624,157224
80000,234600,157208
80000,234576,157192
80000,234552,157176
80000,234528,157160
80000,234504,157144
80000,234480,157128
80000,234456,157112
80000,234432,157096
80000,234408,157080
80000,234384,157064
80000,234360,157048
80000,234336,157032
80000,234312,157016
80000,234288,157000
80000,234264,156984
80000,234240,156968
80000,234216,156952
80000,234192,156936
80000,234168,156920
80000,234144,156904
80000,234120,156888
80000,234096,156872
80000,234072,156856
80000,234048,156840
80000,234024,156824
80000,234000,156808
80000,233976,156792
80000,233952,156776
80000,233928,156760
80000,233904,156744
80000,233880,156728
80000,233856,156712
80000,233832,156696
80000,233808,156680
80000,233784,156664
80000,233760,156648
80000,233736,156632
80000,233712,156616
80000,233688,156600
80000,233664,156584
80000,233640,156568
80000,233616,156552
80000,233592,156536
80000,233568,156520
80000,233544,156504
80000,233520,156488
80000,233496,156472
80000,233472,156456
80000,233448,156440
80000,233424,156424
80000,233400,156408
80000,233376,156392
80000,233352,156376
80000,233328,156360
80000,233304,156344
80000,233280,156328
80000,233256,156312
80000,233232,156296
80000,233208,156280
80000,233184,156264
80000,233160,156248
80000,233136,156232
80000,233112,156216
80000,233088,156200
80000,233064,156184
80000,233040,156168
80000,233016,156152
80000,232992,156136
80000,232968,156120
80000,232944,156104
80000,232920,156088
80000,232896,156072
80000,232872,156056
80000,232848,156040
80000,232824,156024
80000,232800,156008
80000,232776,155992
80000,232752,155976
80000,232728,155960
80000,232704,155944
80000,232680,155928
80000,232656,155912
80000,232632,155896
80000,232608,155880
80000,232584,155864
80000,232560,155848
80000,232536,155832
80000,232512,155816
80000,232488,155800
80000,232464,155784
80000,232440,155768
80000,232416,155752
80000,232392,155736
80000,232368,155720
80000,232344,155704
80000,232320,155688
80000,232296,155672
80000,232272,155656
80000,232248,155640
80000,232224,155624
80000,232200,155608
80000,232176,155592
80000,232152,155576
80000,232128,155560
80000,232104,155544
80000,232080,155528
80000,232056,155512
80000,232032,155496
80000,232008,155480
80000,231984,155464
80000,231960,155448
80000,231936,155432
80000,231912,155416
80000,231888,155400
80000,231864,155384
80000,231840,155368
80000,231816,155352
80000,231792,155336
80000,231768,155320
80000,231744,155304
80000,231720,155288
80000,231696,155272
80000,231672,155256
80000,231648,155240
80000,231624,155224
80000,231600,155208
80000,231576,155192
80000,231552,155176
80000,231528,155160
80000,231504,155144
80000,231480,155128
80000,231456,155112
80000,231432,155096
80000,231408,155080
80000,231384,155064
80000,231360,155048
80000,231336,155032
80000,231312,155016
80000,231288,155000
